"Subj","File","Word","Consonant","MinIntensity","Vowel","MaxIntensity","IntensityDifference","test_perc","test_cefr","Context"
"1122","fjf140826","fjf140826_t1.wav","DE","d",45.7883879520469,"e",53.1763754214538,7.38798746940682,55.3846153846154,"B1","initial"
"1127","fjf140826","fjf140826_t1.wav","GUSTA","g",48.2293903505093,"u",50.3445648183977,2.11517446788839,55.3846153846154,"B1","initial"
"1128","fjf140826","fjf140826_t1.wav","JUGAR","g",35.3841717297474,"a",53.4121790610577,18.0280073313103,55.3846153846154,"B1","medial"
"1130","fjf140826","fjf140826_t1.wav","ABUELO","b",41.5423927323143,"u",56.4435742332388,14.9011815009245,55.3846153846154,"B1","medial"
"1132","fjf140826","fjf140826_t1.wav","DEL","d",34.3277034812604,"e",51.6948897855667,17.3671863043064,55.3846153846154,"B1","initial"
"1133","fjf140826","fjf140826_t1.wav","JUEGO","g",38.4835727930661,"o",57.1645919283703,18.6810191353041,55.3846153846154,"B1","medial"
"1135","fjf140826","fjf140826_t1.wav","DOMINAR","d",44.3142241017639,"o",53.9776283049605,9.66340420319654,55.3846153846154,"B1","initial"
"1137","fjf140826","fjf140826_t1.wav","BALÓN","b",40.5656784414944,"a",55.609257475387,15.0435790338926,55.3846153846154,"B1","initial"
"1138","fjf140826","fjf140826_t1.wav","REGALÓ","g",47.5523543780377,"a",53.7439137847364,6.19155940669866,55.3846153846154,"B1","medial"
"1139","fjf140826","fjf140826_t1.wav","SÁBADO","b",55.7633253376885,"a",58.7978492418281,3.03452390413959,55.3846153846154,"B1","medial"
"1140","fjf140826","fjf140826_t1.wav","SÁBADO","d",50.855445028913,"o",57.3564228168583,6.5009777879453,55.3846153846154,"B1","medial"
"1141","fjf140826","fjf140826_t1.wav","DEL","d",55.6527966798284,"e",55.399946526108,-0.252850153720445,55.3846153846154,"B1","initial"
"1142","fjf140826","fjf140826_t1.wav","LLEVABA","b",49.5118556830476,"a",56.4528782292926,6.94102254624506,55.3846153846154,"B1","medial"
"1143","fjf140826","fjf140826_t1.wav","LLEVABA","b",50.5308094419685,"a",54.7082873161742,4.17747787420566,55.3846153846154,"B1","medial"
"1144","fjf140826","fjf140826_t1.wav","ESTADIO","d",52.2806820611733,"i",56.3981235115596,4.11744145038623,55.3846153846154,"B1","medial"
"1145","fjf140826","fjf140826_t1.wav","DE","d",35.4460989942269,"e",53.9224751104243,18.4763761161974,55.3846153846154,"B1","initial"
"1146","fjf140826","fjf140826_t1.wav","CIUDAD","d",53.2584408458964,"a",57.2850557004077,4.02661485451133,55.3846153846154,"B1","medial"
"1147","fjf140826","fjf140826_t1.wav","CIUDAD","d",36.1747528192896,"sp",39.4705252642392,3.29577244494959,55.3846153846154,"B1","final"
"1148","fjf140826","fjf140826_t1.wav","PARTIDO","d",49.596218535798,"o",54.2088235462717,4.61260501047375,55.3846153846154,"B1","medial"
"1149","fjf140826","fjf140826_t1.wav","DE","d",52.758507990071,"e",53.5044454310602,0.745937440989174,55.3846153846154,"B1","initial"
"1150","fjf140826","fjf140826_t1.wav","CLUB","b",28.9462770427531,"sp",47.1544091172748,18.2081320745217,55.3846153846154,"B1","final"
"1151","fjf140826","fjf140826_t1.wav","AMADO","d",48.8434055640639,"o",50.5852314766031,1.74182591253928,55.3846153846154,"B1","medial"
"1152","fjf140826","fjf140826_t1.wav","DESPUÉS","d",52.1800369580531,"e",56.7537121248056,4.57367516675255,55.3846153846154,"B1","initial"
"1153","fjf140826","fjf140826_t1.wav","DE","d",31.0121707010343,"e",54.3230254825066,23.3108547814723,55.3846153846154,"B1","initial"
"1154","fjf140826","fjf140826_t1.wav","GRITAR","g",34.7516697890054,"r",52.577749565388,17.8260797763826,55.3846153846154,"B1","initial"
"1155","fjf140826","fjf140826_t1.wav","ÍBAMOS","b",55.0836373118444,"a",58.5437729869936,3.46013567514924,55.3846153846154,"B1","medial"
"1158","fjf140826","fjf140826_t1.wav","BATIDO","b",36.1869700357432,"a",54.5763686436299,18.3893986078867,55.3846153846154,"B1","initial"
"1159","fjf140826","fjf140826_t1.wav","BATIDO","d",49.0030502631607,"o",54.5225404136181,5.51949015045745,55.3846153846154,"B1","medial"
"1160","fjf140826","fjf140826_t1.wav","DE","d",52.9890887267118,"e",53.2359415849665,0.246852858254698,55.3846153846154,"B1","initial"
"1162","fjf140826","fjf140826_t1.wav","DE","d",51.8726138211325,"e",52.9809936580741,1.10837983694164,55.3846153846154,"B1","initial"
"1163","fjf140826","fjf140826_t1.wav","GALLETAS","g",49.805644239322,"a",56.8693004273867,7.06365618806463,55.3846153846154,"B1","initial"
"1164","fjf140826","fjf140826_t1.wav","GANABA","g",48.9527499244032,"a",52.6108978471097,3.65814792270643,55.3846153846154,"B1","initial"
"1165","fjf140826","fjf140826_t1.wav","GANABA","b",53.4072196367945,"a",53.7920595260197,0.384839889225226,55.3846153846154,"B1","medial"
"1166","fjf140826","fjf140826_t1.wav","PERDÍA","d",43.3897813119776,"i",50.8429386779632,7.45315736598558,55.3846153846154,"B1","medial"
"1167","fjf140826","fjf140826_t1.wav","DICE","d",57.1321415186655,"i",57.2210311318938,0.0888896132283179,55.3846153846154,"B1","initial"
"1168","fjf140826","fjf140826_t1.wav","JUGABA","g",38.9466731988471,"a",56.9442511409013,17.9975779420542,55.3846153846154,"B1","medial"
"1169","fjf140826","fjf140826_t1.wav","JUGABA","b",51.3080131149288,"a",58.6402923061016,7.33227919117276,55.3846153846154,"B1","medial"
"1170","fjf140826","fjf140826_t1.wav","DELANTERO","d",48.0007638737091,"e",54.7317817866726,6.73101791296354,55.3846153846154,"B1","initial"
"1171","fjf140826","fjf140826_t1.wav","ANOTABA","b",52.4981442255513,"a",55.7236983386109,3.22555411305962,55.3846153846154,"B1","medial"
"1172","fjf140826","fjf140826_t1.wav","GOLES","g",52.6010111731342,"o",56.0864163986144,3.48540522548023,55.3846153846154,"B1","initial"
"1173","fjf140826","fjf140826_t1.wav","GUSTA","g",47.9665030468313,"u",52.3807529248849,4.4142498780536,55.3846153846154,"B1","initial"
"1175","fjf140826","fjf140826_t1.wav","JUGABA","g",42.2685973082308,"a",55.4588581432558,13.190260835025,55.3846153846154,"B1","medial"
"1176","fjf140826","fjf140826_t1.wav","JUGABA","b",53.9981835705249,"a",55.5678171346595,1.56963356413459,55.3846153846154,"B1","medial"
"1179","fjf140826","fjf140826_t1.wav","GUSTAN","g",43.3609604746791,"u",55.889961922863,12.529001448184,55.3846153846154,"B1","initial"
"1180","fjf140826","fjf140826_t1.wav","DEPORTES","d",34.2671192216578,"e",52.267095923263,17.9999767016051,55.3846153846154,"B1","initial"
"1181","fjf140826","fjf140826_t1.wav","BOXEO","b",36.1139950308359,"o",52.2023989638161,16.0884039329801,55.3846153846154,"B1","initial"
"1182","fjf140826","fjf140826_t1.wav","ABUELO","b",47.0172167938425,"u",57.8690145312595,10.8517977374169,55.3846153846154,"B1","medial"
"1183","fjf140826","fjf140826_t1.wav","DICE","d",52.1641209706092,"i",55.9457765797505,3.78165560914125,55.3846153846154,"B1","initial"
"1184","fjf140826","fjf140826_t1.wav","ORGULLOSO","g",32.3081835039941,"u",54.0910770850599,21.7828935810658,55.3846153846154,"B1","medial"
"1185","fjf140826","fjf140826_t1.wav","DE","d",53.3692760799983,"e",53.6351144313106,0.265838351312247,55.3846153846154,"B1","initial"
"1186","fjf140826","fjf140826_t1.wav","DISFRUTEN","d",46.8262912969315,"i",53.4984216920731,6.67213039514168,55.3846153846154,"B1","initial"
"1187","fjf140826","fjf140826_t1.wav","DEPORTE","d",48.8356509115671,"e",52.8337125545777,3.99806164301052,55.3846153846154,"B1","initial"
"1188","fjf140826","fjf140826_t1.wav","DICE","d",43.739570887516,"i",54.8297924111059,11.0902215235899,55.3846153846154,"B1","initial"
"1189","fjf140826","fjf140826_t2.wav","HABITANTES","b",55.8609734865858,"i",59.4490203320268,3.58804684544093,55.3846153846154,"B1","medial"
"1190","fjf140826","fjf140826_t2.wav","DE","d",39.0427656982792,"e",56.7448937050484,17.7021280067692,55.3846153846154,"B1","initial"
"1191","fjf140826","fjf140826_t2.wav","IBÉRICA","b",46.2581426123798,"e",57.6245121962762,11.3663695838965,55.3846153846154,"B1","medial"
"1192","fjf140826","fjf140826_t2.wav","TRIBUS","b",51.7340328048379,"u",56.4070300871465,4.67299728230864,55.3846153846154,"B1","medial"
"1193","fjf140826","fjf140826_t2.wav","CELTÍBERAS","b",37.3360050750069,"e",55.8676316406277,18.5316265656207,55.3846153846154,"B1","medial"
"1194","fjf140826","fjf140826_t2.wav","DE","d",33.667246876349,"e",57.6161129450174,23.9488660686684,55.3846153846154,"B1","initial"
"1195","fjf140826","fjf140826_t2.wav","BIEN","b",50.7369858176055,"i",56.2248134734799,5.48782765587447,55.3846153846154,"B1","initial"
"1196","fjf140826","fjf140826_t2.wav","CONOCIDO","d",31.3020989294685,"o",50.7498265111759,19.4477275817074,55.3846153846154,"B1","medial"
"1197","fjf140826","fjf140826_t2.wav","SIGLO","g",31.4929325572297,"l",55.703525189848,24.2105926326183,55.3846153846154,"B1","medial"
"1198","fjf140826","fjf140826_t2.wav","DE","d",31.0058676697563,"e",51.6622229816893,20.656355311933,55.3846153846154,"B1","initial"
"1199","fjf140826","fjf140826_t2.wav","LLEGARON","g",43.3284527791528,"a",58.1611685280328,14.83271574888,55.3846153846154,"B1","medial"
"1201","fjf140826","fjf140826_t2.wav","ESTABLECIERON","b",30.9008220939986,"l",53.6919760505906,22.791153956592,55.3846153846154,"B1","medial"
"1203","fjf140826","fjf140826_t2.wav","DE","d",53.0053579603244,"e",54.5811127954981,1.57575483517377,55.3846153846154,"B1","initial"
"1204","fjf140826","fjf140826_t2.wav","GOBIERNO","g",34.4887039079095,"o",53.3596941161062,18.8709902081967,55.3846153846154,"B1","initial"
"1205","fjf140826","fjf140826_t2.wav","GOBIERNO","b",35.7961849346178,"i",54.5659553392015,18.7697704045836,55.3846153846154,"B1","initial"
"1206","fjf140826","fjf140826_t2.wav","ORGANIZACIÓN","g",46.6726117845588,"a",52.565099664529,5.89248787997013,55.3846153846154,"B1","medial"
"1207","fjf140826","fjf140826_t2.wav","TARDE","d",45.9792172726756,"e",59.1720565690819,13.1928392964063,55.3846153846154,"B1","medial"
"1208","fjf140826","fjf140826_t2.wav","INTRODUJERON","d",57.1766817012133,"u",57.7017626111702,0.525080909956877,55.3846153846154,"B1","medial"
"1209","fjf140826","fjf140826_t2.wav","DICHO","d",58.2004491293434,"i",59.1036704178037,0.903221288460209,55.3846153846154,"B1","initial"
"1210","fjf140826","fjf140826_t2.wav","LLEGÓ","g",37.4034466601017,"o",57.9338229354843,20.5303762753826,55.3846153846154,"B1","medial"
"1211","fjf140826","fjf140826_t2.wav","ROMANIZADA","d",52.605554464337,"a",55.2575629412037,2.65200847686676,55.3846153846154,"B1","medial"
"1212","fjf140826","fjf140826_t2.wav","DE","d",55.0261381908852,"e",55.6383854851044,0.612247294219159,55.3846153846154,"B1","initial"
"1213","fjf140826","fjf140826_t2.wav","TODAS","d",46.1558274202818,"a",47.7995754560534,1.6437480357716,55.3846153846154,"B1","medial"
"1215","fjf140826","fjf140826_t2.wav","ADOPTARON","d",46.1857159433028,"o",55.7346240017037,9.54890805840094,55.3846153846154,"B1","medial"
"1216","fjf140826","fjf140826_t2.wav","HABITANTES","b",45.7234834732143,"i",55.0181008733607,9.29461740014643,55.3846153846154,"B1","medial"
"1217","fjf140826","fjf140826_t2.wav","DE","d",28.9285156054324,"e",53.2208994038489,24.2923837984165,55.3846153846154,"B1","initial"
"1218","fjf140826","fjf140826_t2.wav","VULGAR","b",47.9979797319642,"u",56.4597575949396,8.4617778629754,55.3846153846154,"B1","medial"
"1219","fjf140826","fjf140826_t2.wav","VULGAR","g",35.0300305851843,"a",54.8879270683837,19.8578964831994,55.3846153846154,"B1","medial"
"1221","fjf140826","fjf140826_t2.wav","DEL","d",52.7829411953674,"e",53.9462850564917,1.16334386112424,55.3846153846154,"B1","initial"
"1224","fjf140826","fjf140826_t2.wav","DE","d",51.7473111208309,"e",58.2860972985781,6.53878617774713,55.3846153846154,"B1","initial"
"1225","fjf140826","fjf140826_t2.wav","DESCIENDE","d",39.8035016156325,"e",52.7830803373981,12.9795787217656,55.3846153846154,"B1","initial"
"1226","fjf140826","fjf140826_t2.wav","DESCIENDE","d",55.452931949265,"e",56.2701538470436,0.817221897778637,55.3846153846154,"B1","initial"
"1227","fjf140826","fjf140826_t2.wav","DE","d",55.4144877929099,"e",55.9810806751927,0.566592882282883,55.3846153846154,"B1","initial"
"1229","fjf140826","fjf140826_t2.wav","TODAS","d",48.2720825284153,"a",59.3153441726483,11.043261644233,55.3846153846154,"B1","medial"
"1231","fjf140826","fjf140826_t2.wav","PORTUGUÉS","g",28.8988079585287,"e",56.0591631240605,27.1603551655318,55.3846153846154,"B1","medial"
"1232","fjf140826","fjf140826_t2.wav","TODAS","d",52.3606306847246,"a",53.3724108309195,1.01178014619495,55.3846153846154,"B1","medial"
"1233","fjf140826","fjf140826_t2.wav","BASE","b",49.6163387842427,"a",52.6652576766768,3.04891889243402,55.3846153846154,"B1","initial"
"1235","fjf140826","fjf140826_t2.wav","DE","d",20.5515013106648,"e",56.3585203175793,35.8070190069145,55.3846153846154,"B1","initial"
"1236","fjf140826","fjf140826_t2.wav","GOBIERNO","g",39.2452603474167,"o",57.0424638975206,17.797203550104,55.3846153846154,"B1","initial"
"1237","fjf140826","fjf140826_t2.wav","GOBIERNO","b",43.5861892628784,"i",56.0100588040053,12.4238695411269,55.3846153846154,"B1","initial"
"1239","fjf140826","fjf140826_t2.wav","IDEA","d",57.0321624335155,"e",59.2235630977228,2.19140066420728,55.3846153846154,"B1","medial"
"1240","fjf140826","fjf140826_t2.wav","DE","d",55.4976638972692,"e",56.3575435050837,0.859879607814534,55.3846153846154,"B1","initial"
"1241","fjf140826","fjf140826_t2.wav","IDEALES","d",51.821211303117,"e",53.8031090883673,1.98189778525032,55.3846153846154,"B1","medial"
"1242","fjf140826","fjf140826_t2.wav","PUEDAN","d",51.06793349433,"a",56.2655674223445,5.1976339280145,55.3846153846154,"B1","medial"
"1243","fjf140826","fjf140826_t2.wav","TODOS","d",50.8208105934072,"o",53.4858742814042,2.66506368799693,55.3846153846154,"B1","medial"
"1245","fjf140826","fjf140826_t2.wav","SIGUE","g",37.8638282059742,"e",57.6375668281464,19.7737386221722,55.3846153846154,"B1","medial"
"1246","fjf140826","fjf140826_t2.wav","BASE","b",48.8875204279364,"a",56.1200439171478,7.23252348921144,55.3846153846154,"B1","initial"
"1247","fjf140826","fjf140826_t2.wav","DE","d",53.0170546746575,"e",54.8052321828045,1.78817750814703,55.3846153846154,"B1","initial"
"1248","fjf140826","fjf140826_t2.wav","CONSIDERABAN","d",48.2477838908003,"e",55.981349049989,7.73356515918873,55.3846153846154,"B1","medial"
"1249","fjf140826","fjf140826_t2.wav","CONSIDERABAN","b",51.2064364453841,"a",58.5570119055151,7.35057546013103,55.3846153846154,"B1","medial"
"1251","fjf140826","fjf140826_t2.wav","CONQUISTADOS","d",54.3312591890817,"o",54.7604067192554,0.429147530173722,55.3846153846154,"B1","medial"
"1252","fjf140826","fjf140826_t2.wav","CIUDADANOS","d",32.5181208576281,"a",55.1502763991663,22.6321555415382,55.3846153846154,"B1","medial"
"1253","fjf140826","fjf140826_t2.wav","CIUDADANOS","d",51.303033231313,"a",54.8599012197931,3.55686798848016,55.3846153846154,"B1","medial"
"1254","fjf140826","fjf140826_t2.wav","DEL","d",29.3521591130803,"e",56.2211073857448,26.8689482726645,55.3846153846154,"B1","initial"
"1255","fjf140826","fjf140826_t2.wav","DETERMINÓ","d",32.9454949386564,"e",51.5252500704197,18.5797551317633,55.3846153846154,"B1","initial"
"1256","fjf140826","fjf140826_t2.wav","UTILIZADO","d",53.4880480669634,"o",54.7949467438504,1.30689867688699,55.3846153846154,"B1","medial"
"1262","fjf140826","fjf140826_t2.wav","DESCUBIERTAS","d",33.0549771197669,"e",55.3319554310252,22.2769783112583,55.3846153846154,"B1","initial"
"1263","fjf140826","fjf140826_t2.wav","DESCUBIERTAS","b",31.6694880429161,"i",53.9700603729374,22.3005723300213,55.3846153846154,"B1","medial"
"1264","fjf140826","fjf140826_t2.wav","DE","d",50.6939111785256,"e",52.0215824243791,1.32767124585353,55.3846153846154,"B1","initial"
"1265","fjf140826","fjf140826_t2.wav","PRODUCTOS","d",55.6777991858704,"u",55.487364848184,-0.190434337686391,55.3846153846154,"B1","medial"
"1266","fjf140826","fjf140826_t2.wav","DE","d",30.5330157249512,"e",57.44543237829,26.9124166533387,55.3846153846154,"B1","initial"
"1267","fjf140826","fjf140826_t2.wav","CONSIDERABAN","d",48.0987840700678,"e",53.092297205266,4.99351313519816,55.3846153846154,"B1","medial"
"1268","fjf140826","fjf140826_t2.wav","CONSIDERABAN","b",52.5278017415651,"a",55.8984691002325,3.37066735866734,55.3846153846154,"B1","medial"
"1269","fjf140826","fjf140826_t2.wav","IGUALES","g",41.8605484782311,"u",55.6446531966579,13.7841047184268,55.3846153846154,"B1","medial"
"1270","fjf140826","fjf140826_t2.wav","DE","d",31.955616574982,"e",53.0029562884356,21.0473397134536,55.3846153846154,"B1","initial"
"1271","fkk230721","fkk230721_t1.wav","ABUELO","b",51.2628968991528,"u",66.5736529607256,15.3107560615727,13.8461538461538,"A1","medial"
"1272","fkk230721","fkk230721_t1.wav","BUEN","b",42.2116464038025,"u",61.3285813872624,19.1169349834599,13.8461538461538,"A1","initial"
"1273","fkk230721","fkk230721_t1.wav","JUGADOR","g",48.1188408348259,"a",61.2155297061782,13.0966888713524,13.8461538461538,"A1","medial"
"1274","fkk230721","fkk230721_t1.wav","JUGADOR","d",48.7019811688485,"o",61.504767373896,12.8027862050475,13.8461538461538,"A1","medial"
"1275","fkk230721","fkk230721_t1.wav","DE","d",46.3188981711074,"e",59.2567793862193,12.9378812151118,13.8461538461538,"A1","initial"
"1280","fkk230721","fkk230721_t1.wav","GUSTA","g",49.7080140895815,"u",60.9608176108811,11.2528035212996,13.8461538461538,"A1","initial"
"1281","fkk230721","fkk230721_t1.wav","JUGAR","g",30.757403977894,"a",58.7092682801619,27.9518643022679,13.8461538461538,"A1","medial"
"1283","fkk230721","fkk230721_t1.wav","ABUELO","b",47.7865657976885,"u",61.655360401342,13.8687946036534,13.8461538461538,"A1","medial"
"1285","fkk230721","fkk230721_t1.wav","DEL","d",31.0913459475898,"e",58.4739696743466,27.3826237267568,13.8461538461538,"A1","initial"
"1286","fkk230721","fkk230721_t1.wav","JUEGO","g",25.5010016559983,"o",58.250603037485,32.7496013814867,13.8461538461538,"A1","medial"
"1288","fkk230721","fkk230721_t1.wav","DOMINAR","d",46.3308958047643,"o",59.9319626598107,13.6010668550464,13.8461538461538,"A1","initial"
"1290","fkk230721","fkk230721_t1.wav","BALÓN","b",51.8430799538738,"a",61.8092905538886,9.96621060001472,13.8461538461538,"A1","initial"
"1291","fkk230721","fkk230721_t1.wav","REGALÓ","g",42.3495148563868,"a",58.8507911498138,16.501276293427,13.8461538461538,"A1","medial"
"1292","fkk230721","fkk230721_t1.wav","SÁBADO","b",54.3190473113167,"a",64.6428860107045,10.3238386993879,13.8461538461538,"A1","medial"
